timezone,no_accents,macroregion,uf_code,nomes,idade,cidade,cpf,cnpj,isvalid_cpf,isvalid_cnpj
America/Fortaleza,Paraiba,Nordeste,PB,Susan,70,ÁGUA BRANCA,6633825137,97246201396505,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Brett,40,ÁGUA BRANCA,35448093701,79144238257699,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Justin,32,ÁGUA BRANCA,83582741141,81639918486063,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Kerry,84,ÁGUA BRANCA,76889166159,80288316903925,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Erin,66,ÁGUA BRANCA,84128743666,415782326319,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Rachel,81,ÁGUA BRANCA,5532883343,51081955356410,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Eduardo,56,ÁGUA BRANCA,10602061296,33022865225967,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Thomas,88,ÁGUA BRANCA,19189102193,18288637762953,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Gina,74,ÁGUA BRANCA,93903739804,61387804556536,True,True
America/Fortaleza,Paraiba,Nordeste,PB,John,61,ÁGUA BRANCA,78032276602,57754907677147,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Alison,72,ÁGUA BRANCA,29299789452,18179432154808,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Douglas,23,ÁGUA BRANCA,27102036345,16220798206750,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Amy,51,ÁGUA BRANCA,92306691304,58463700112677,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Trevor,18,ÁGUA BRANCA,48840609113,88532529166259,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jamie,29,ÁGUA BRANCA,12563320895,86387911240601,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Blake,70,ÁGUA BRANCA,67968128161,43160016957355,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Marvin,55,ÁGUA BRANCA,85919867094,74301587743752,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Kevin,71,ÁGUA BRANCA,72848405953,59832382256981,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Joseph,38,ÁGUA BRANCA,15317420415,32340442929571,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jennifer,34,ÁGUA BRANCA,74872701496,342464978950,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Nancy,77,ÁGUA BRANCA,1441774041,12048987767330,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Philip,49,ÁGUA BRANCA,86330750912,10512528641905,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jo,20,ÁGUA BRANCA,24429937249,33968048087404,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Ryan,35,ÁGUA BRANCA,58642431326,37691559986584,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jon,42,ÁGUA BRANCA,72287322353,6465222204080,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Shannon,47,ÁGUA BRANCA,86825427067,41884534680220,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Scott,72,ÁGUA BRANCA,84435919273,42539593009084,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Evan,64,ÁGUA BRANCA,28603607605,880300059778,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Steven,40,ÁGUA BRANCA,35598168901,22154227781002,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Kimberly,56,ÁGUA BRANCA,57192666904,25218168204012,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Ryan,21,ÁGUA BRANCA,29055630950,65589061954347,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Tony,89,ÁGUA BRANCA,94311154178,70157455344452,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Andrea,57,ÁGUA BRANCA,60852096577,46807846078081,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Brenda,54,ÁGUA BRANCA,54273098962,6783823632776,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Michael,67,ÁGUA BRANCA,40754437876,22431038867260,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Karen,70,ÁGUA BRANCA,23818304050,51182891810500,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Christina,63,ÁGUA BRANCA,28380404483,79040366704540,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Bridget,49,ÁGUA BRANCA,49675711230,95141628993368,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Shannon,34,ÁGUA BRANCA,64544678137,84568832062633,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Howard,22,ÁGUA BRANCA,19856299330,35890138014571,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Laura,47,ÁGUA BRANCA,9325194236,5311774726107,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Monica,90,ÁGUA BRANCA,15286011578,74578857891962,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Ana,48,ÁGUA BRANCA,79924232593,3059293265557,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Kristy,64,ÁGUA BRANCA,50473889307,84170349563808,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jeremy,49,ÁGUA BRANCA,54774847720,84265471047690,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Daniel,61,ÁGUA BRANCA,6295556990,20870612033741,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Heather,43,ÁGUA BRANCA,36932594889,5025391281375,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Lance,56,ÁGUA BRANCA,46397179702,64460735161788,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Matthew,70,ÁGUA BRANCA,34604722510,5575850178119,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Sandra,75,ÁGUA BRANCA,629422630,74130031258966,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Joseph,30,ÁGUA BRANCA,61863912053,81023406563595,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Frank,18,ÁGUA BRANCA,64363475269,16866971982792,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Erica,60,ÁGUA BRANCA,24722326240,3977024760317,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Travis,25,ÁGUA BRANCA,73063712663,99101644586154,True,True
America/Fortaleza,Paraiba,Nordeste,PB,David,69,ÁGUA BRANCA,90722842597,61860776662047,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Amanda,48,ÁGUA BRANCA,28678393513,67296695368365,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Gabriel,21,ÁGUA BRANCA,29312968130,22359802888746,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Beth,18,ÁGUA BRANCA,56279520323,98092846773577,True,True
America/Fortaleza,Paraiba,Nordeste,PB,John Brown Jr.,90,ÁGUA BRANCA,13887424549,16207020095292,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Julia Pacheco Dvm,88,ÁGUA BRANCA,39628419625,89489274137740,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Melissa Gardner Md,89,ÁGUA BRANCA,58047856642,45162782275380,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Amy Andrews Dvm,56,ÁGUA BRANCA,31082098418,52154835317306,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jennifer Bowman Md,69,ÁGUA BRANCA,67889064241,41202155832320,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jessica Schwartz Ii,49,ÁGUA BRANCA,94761741538,58939843244517,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Robert Adams Dds,66,ÁGUA BRANCA,79428988308,77589317263653,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Michael Smith Ii,25,ÁGUA BRANCA,24175717730,3270649437560,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Carla Gonzalez Md,25,ÁGUA BRANCA,45622762588,21990432421421,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Anthony Harris Jr.,22,ÁGUA BRANCA,33720640205,83877823192280,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Theresa Marsh Md,69,ÁGUA BRANCA,15456446910,43913512373500,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Brianna White Md,34,ÁGUA BRANCA,61972165909,12162857723547,True,True
America/Fortaleza,Paraiba,Nordeste,PB,James Hunt Md,59,ÁGUA BRANCA,52705947736,18806927939205,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Mrs. Dawn Mcmahon Md,24,ÁGUA BRANCA,25735153382,64354890142502,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Cody Steele Dds,70,ÁGUA BRANCA,34392454460,2405693808656,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Stephanie Gonzalez Dvm,50,ÁGUA BRANCA,9119575700,22740819953907,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Hannah Griffith Dvm,36,ÁGUA BRANCA,46406508173,10256174177693,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Stephanie Cohen Jr.,51,ÁGUA BRANCA,60358744954,55730765178407,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Paul Long Dvm,18,ÁGUA BRANCA,85627740655,99563082802718,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Catherine Phillips Md Dds,23,ÁGUA BRANCA,11322705534,51831050587730,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Cynthia Harvey Dvm,34,ÁGUA BRANCA,38770352216,14870532304061,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Andrew Baker Dvm,69,ÁGUA BRANCA,13138350569,9664604505497,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Antonio Bright Phd,51,ÁGUA BRANCA,95342692474,35631818486901,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Pamela Hampton Jr.,34,ÁGUA BRANCA,40623089327,89434066583441,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Mitchell Lee Jr.,45,ÁGUA BRANCA,54703423367,14022212334040,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Vanessa Conrad Md,34,ÁGUA BRANCA,21641599936,14567548678854,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Robert Mccullough Ii,46,ÁGUA BRANCA,48000430851,37145669161940,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Autumn Walker Md,88,ÁGUA BRANCA,49285168698,42779285675000,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Nicholas Reynolds Md,42,ÁGUA BRANCA,99460084915,98679819981793,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Kristin Gay Md,68,ÁGUA BRANCA,56906450441,57482686167245,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jennifer Mccoy Dvm,18,ÁGUA BRANCA,46030831658,94018131425582,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Katelyn Hardy Dds,77,ÁGUA BRANCA,29960596389,65250370249570,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Barry Mcmillan Dds,85,ÁGUA BRANCA,36506784032,24126815767405,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Daryl Mitchell Md,18,ÁGUA BRANCA,21880265273,57257824218032,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Morgan Nicholson Dds Md,64,ÁGUA BRANCA,95064131933,84672869089130,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Katherine Zhang Dds,24,ÁGUA BRANCA,91011733757,33600009622002,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Richard Tran Phd,64,ÁGUA BRANCA,69874820985,8542987172639,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Rachel Hansen Phd,41,ÁGUA BRANCA,25544579482,42913398544032,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Eric Sims Md,27,ÁGUA BRANCA,20457976357,65384618276054,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Kimberly Bates Ii,27,ÁGUA BRANCA,16674697460,67737406034370,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Joseph Adams Md,63,ÁGUA BRANCA,28795991484,76725633556909,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Hannah Wright Dds,35,ÁGUA BRANCA,15483950640,92329237222115,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Colin Williams Dvm,86,ÁGUA BRANCA,56792826073,9348468608403,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Amber Adams Md,83,ÁGUA BRANCA,91885104170,2882180714909,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Susan Baker Dds,79,ÁGUA BRANCA,14760491309,26813871300340,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Eugene Thompson Jr.,29,ÁGUA BRANCA,42611045984,56509289749973,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Angela Jones Md,18,ÁGUA BRANCA,71024483843,91080541052785,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Craig Bishop Jr.,64,ÁGUA BRANCA,28901326680,58047344234471,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Michelle Jimenez Phd,74,ÁGUA BRANCA,26204053434,50274715670009,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Julie Ball Jr.,24,ÁGUA BRANCA,59269109780,61390175653965,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Joshua Graham Phd,24,ÁGUA BRANCA,65798941051,38993682269950,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Michael Davis Jr.,63,ÁGUA BRANCA,93414283786,73142326200720,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Amy Campbell Md,52,ÁGUA BRANCA,98708793816,61097659644091,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Erik Evans Md,21,ÁGUA BRANCA,86912241000,23483119122271,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Joshua Carpenter Dvm,86,ÁGUA BRANCA,73864066573,28093048472622,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jeffrey Smith Md,29,ÁGUA BRANCA,49693748131,96337067747649,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jamie Brown Md,34,ÁGUA BRANCA,73006383761,69632604977797,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Ms. Danielle Phillips Iii,76,ÁGUA BRANCA,38787350572,79518546366096,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Richard Bishop Md,71,ÁGUA BRANCA,38051274300,23908187544814,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Jesus Bates Dvm,28,ÁGUA BRANCA,87106351733,73455329709586,True,True
America/Fortaleza,Paraiba,Nordeste,PB,Elizabeth Robbins Md,21,ÁGUA BRANCA,76001461180,66081888459056,True,True
America/Recife,Pernambuco,Nordeste,PE,Ian Murray,68,ABREU E LIMA,15277717099,85202887368851,True,True
America/Recife,Pernambuco,Nordeste,PE,Tiffany Dean,44,ABREU E LIMA,10858476401,92164335193964,True,True
America/Recife,Pernambuco,Nordeste,PE,Matthew Martinez,85,ABREU E LIMA,43986854304,21120314419212,True,True
America/Recife,Pernambuco,Nordeste,PE,Jose Campbell,53,ABREU E LIMA,18078365330,80533226507844,True,True
America/Recife,Pernambuco,Nordeste,PE,Rachel Warren,33,ABREU E LIMA,23376857210,29002233200112,True,True
America/Recife,Pernambuco,Nordeste,PE,Anita Hernandez,30,ABREU E LIMA,77322953584,10132381555681,True,True
America/Recife,Pernambuco,Nordeste,PE,Allison Mueller,29,ABREU E LIMA,28020391134,58190936196414,True,True
America/Recife,Pernambuco,Nordeste,PE,John Martinez,55,ABREU E LIMA,24865138099,38279342891493,True,True
America/Recife,Pernambuco,Nordeste,PE,Meghan Coffey,63,ABREU E LIMA,66635918191,47268825370408,True,True
America/Recife,Pernambuco,Nordeste,PE,Mary Mendez,37,ABREU E LIMA,83291155939,86650022725516,True,True
America/Recife,Pernambuco,Nordeste,PE,Melissa Petersen,90,ABREU E LIMA,92665808641,23803319894828,True,True
America/Recife,Pernambuco,Nordeste,PE,William Joseph,49,ABREU E LIMA,32100992864,17806292816432,True,True
America/Recife,Pernambuco,Nordeste,PE,Christian Flores,19,ABREU E LIMA,28859771595,82758229347260,True,True
America/Recife,Pernambuco,Nordeste,PE,Susan Hayes,47,ABREU E LIMA,14326652195,65382033838362,True,True
America/Recife,Pernambuco,Nordeste,PE,Thomas Rivas,65,ABREU E LIMA,42171481358,89442870142859,True,True
America/Recife,Pernambuco,Nordeste,PE,Scott Griffin,20,ABREU E LIMA,40879196840,74442465309237,True,True
America/Recife,Pernambuco,Nordeste,PE,Michael Martin,43,ABREU E LIMA,51309900566,19059437584872,True,True
America/Recife,Pernambuco,Nordeste,PE,Monique Henry,36,ABREU E LIMA,49942146547,44818041785464,True,True
America/Recife,Pernambuco,Nordeste,PE,Laura King,80,ABREU E LIMA,54586590319,41249888036298,True,True
America/Recife,Pernambuco,Nordeste,PE,Daniel Smith,79,ABREU E LIMA,16698919330,70719875467218,True,True
America/Recife,Pernambuco,Nordeste,PE,Rebecca Morales,62,ABREU E LIMA,76010462061,91146805364308,True,True
America/Recife,Pernambuco,Nordeste,PE,John Long,78,ABREU E LIMA,76180249601,29736949742973,True,True
America/Recife,Pernambuco,Nordeste,PE,Frederick Raymond,66,ABREU E LIMA,39631191109,4199875038600,True,True
America/Recife,Pernambuco,Nordeste,PE,Steven Hart,27,ABREU E LIMA,236561235,74854222539988,True,True
America/Recife,Pernambuco,Nordeste,PE,Helen Hall,37,ABREU E LIMA,71250839270,81940090920625,True,True
America/Recife,Pernambuco,Nordeste,PE,Mrs. Christina Parker,24,ABREU E LIMA,20873752678,69042652360051,True,True
America/Recife,Pernambuco,Nordeste,PE,Sandra Clark,41,ABREU E LIMA,33807301305,12046947811862,True,True
America/Recife,Pernambuco,Nordeste,PE,Raymond Fleming,36,ABREU E LIMA,30985565101,41263960624508,True,True
America/Recife,Pernambuco,Nordeste,PE,Julie Wu,51,ABREU E LIMA,66885169935,85556142281000,True,True
America/Recife,Pernambuco,Nordeste,PE,Megan Cantu,21,ABREU E LIMA,6091108107,94759051539672,True,True
America/Recife,Pernambuco,Nordeste,PE,Jon Lynch,68,ABREU E LIMA,6544679194,64317609614749,True,True
America/Recife,Pernambuco,Nordeste,PE,Tyler Hodge,57,ABREU E LIMA,49404265721,36491856574592,True,True
America/Recife,Pernambuco,Nordeste,PE,Robert Burke,62,ABREU E LIMA,68596519700,4519457990559,True,True
America/Recife,Pernambuco,Nordeste,PE,Margaret Haynes,49,ABREU E LIMA,63146603438,73725463159207,True,True
America/Recife,Pernambuco,Nordeste,PE,Cody Wilkerson,78,ABREU E LIMA,83575920230,349567642528,True,True
America/Recife,Pernambuco,Nordeste,PE,Paul Hoover,38,ABREU E LIMA,15525984628,43527281580713,True,True
America/Recife,Pernambuco,Nordeste,PE,Levi Williams,29,ABREU E LIMA,85939960510,28065137258310,True,True
America/Recife,Pernambuco,Nordeste,PE,Mckenzie Woods,41,ABREU E LIMA,75997280314,92853670726544,True,True
America/Recife,Pernambuco,Nordeste,PE,Susan Krause,25,ABREU E LIMA,46925679025,2821144621910,True,True
America/Recife,Pernambuco,Nordeste,PE,Sarah Cox,76,ABREU E LIMA,25647588786,7766659023496,True,True
America/Recife,Pernambuco,Nordeste,PE,Stephen Page,53,ABREU E LIMA,69570887826,95888839269830,True,True
America/Recife,Pernambuco,Nordeste,PE,Steven Swanson,36,ABREU E LIMA,8565902820,57097655114312,True,True
America/Recife,Pernambuco,Nordeste,PE,Becky Davis,70,ABREU E LIMA,98638522363,7973258069075,True,True
America/Recife,Pernambuco,Nordeste,PE,Jennifer Duncan,44,ABREU E LIMA,59776370047,9484318524401,True,True
America/Recife,Pernambuco,Nordeste,PE,Donald Evans,20,ABREU E LIMA,30545837081,57348225072810,True,True
America/Recife,Pernambuco,Nordeste,PE,Olivia Chavez,72,ABREU E LIMA,20146495373,6702028808251,True,True
America/Recife,Pernambuco,Nordeste,PE,Betty Silva,28,ABREU E LIMA,66901657951,87381762699388,True,True
America/Recife,Pernambuco,Nordeste,PE,Brian Wilkerson Phd,37,ABREU E LIMA,90054184789,31908822827095,True,True
America/Recife,Pernambuco,Nordeste,PE,Kristina Jenkins,47,ABREU E LIMA,39145199400,18232110813757,True,True
America/Recife,Pernambuco,Nordeste,PE,John Miller,35,ABREU E LIMA,82553656998,64016130515367,True,True
America/Recife,Pernambuco,Nordeste,PE,Brittany Munoz,88,ABREU E LIMA,14653410992,85810258722756,True,True
America/Recife,Pernambuco,Nordeste,PE,Richard Juarez,73,ABREU E LIMA,88809870115,9999822843450,True,True
America/Recife,Pernambuco,Nordeste,PE,Kristen Gross,65,ABREU E LIMA,46180669899,69800614212763,True,True
America/Recife,Pernambuco,Nordeste,PE,Melissa Smith,51,ABREU E LIMA,59219052326,80692673177609,True,True
America/Recife,Pernambuco,Nordeste,PE,Megan Vargas,67,ABREU E LIMA,87326070326,26916499716235,True,True
America/Recife,Pernambuco,Nordeste,PE,Jared Savage,60,ABREU E LIMA,74376070262,20544040694014,True,True
America/Recife,Pernambuco,Nordeste,PE,James Wilson,79,ABREU E LIMA,14245307250,13696660040313,True,True
America/Recife,Pernambuco,Nordeste,PE,Barbara Ashley,26,ABREU E LIMA,12635390924,92948826285000,True,True
America/Recife,Pernambuco,Nordeste,PE,Jessica Walters,87,ABREU E LIMA,43733900294,97296816664656,True,True
America/Recife,Pernambuco,Nordeste,PE,Drew Jones,21,ABREU E LIMA,61247730239,24461135521198,True,True
America/Recife,Pernambuco,Nordeste,PE,Daniel Hill,61,ABREU E LIMA,96304339666,69536428086100,True,True
America/Recife,Pernambuco,Nordeste,PE,Mrs. Tammy Dominguez,58,ABREU E LIMA,71858135818,86936951743306,True,True
America/Recife,Pernambuco,Nordeste,PE,Justin Russell,46,ABREU E LIMA,97832504005,22315007475320,True,True
America/Recife,Pernambuco,Nordeste,PE,Dawn Martin,20,ABREU E LIMA,39370972951,40284991325666,True,True
America/Recife,Pernambuco,Nordeste,PE,Amy Martin,44,ABREU E LIMA,85006959860,51275729042700,True,True
America/Recife,Pernambuco,Nordeste,PE,Tammy Martinez,19,ABREU E LIMA,51020093897,39871024612947,True,True
America/Recife,Pernambuco,Nordeste,PE,Ashley Robinson,89,ABREU E LIMA,11273658,17650382405932,True,True
America/Recife,Pernambuco,Nordeste,PE,Stacey Sharp,54,ABREU E LIMA,22763528171,62611375274946,True,True
America/Recife,Pernambuco,Nordeste,PE,Jacqueline Savage,22,ABREU E LIMA,51459496426,96393311802039,True,True
America/Recife,Pernambuco,Nordeste,PE,Holly Edwards,85,ABREU E LIMA,22707024252,69256407298902,True,True
America/Recife,Pernambuco,Nordeste,PE,Elaine Clark,80,ABREU E LIMA,16890591925,62503123111352,True,True
America/Recife,Pernambuco,Nordeste,PE,Gabriel Watson,74,ABREU E LIMA,11220781886,4718759261120,True,True
America/Recife,Pernambuco,Nordeste,PE,Jody Baker,63,ABREU E LIMA,25271535266,66393563838964,True,True
America/Recife,Pernambuco,Nordeste,PE,Javier Irwin,40,ABREU E LIMA,26328413998,96811439379130,True,True
America/Recife,Pernambuco,Nordeste,PE,Caroline Rogers,60,ABREU E LIMA,65921927988,71227549116976,True,True
America/Recife,Pernambuco,Nordeste,PE,Justin Griffin,58,ABREU E LIMA,3317970707,27566625289732,True,True
America/Recife,Pernambuco,Nordeste,PE,Chris White,80,ABREU E LIMA,44456770864,36246629347007,True,True
America/Recife,Pernambuco,Nordeste,PE,Craig Liu,67,ABREU E LIMA,98585500220,19658953746147,True,True
America/Recife,Pernambuco,Nordeste,PE,Erika Jones,55,ABREU E LIMA,96212009384,18353541643752,True,True
America/Recife,Pernambuco,Nordeste,PE,Charles Wiggins,37,ABREU E LIMA,10946495033,7306323102235,True,True
America/Recife,Pernambuco,Nordeste,PE,Kyle David,18,ABREU E LIMA,37761469407,12557523988363,True,True
America/Recife,Pernambuco,Nordeste,PE,Dalton Hudson,62,ABREU E LIMA,12015551328,81010269044522,True,True
America/Recife,Pernambuco,Nordeste,PE,Jon Olson,53,ABREU E LIMA,11499377770,93504099442401,True,True
America/Recife,Pernambuco,Nordeste,PE,William Stevenson,88,ABREU E LIMA,75814519509,55768446372700,True,True
America/Recife,Pernambuco,Nordeste,PE,Cynthia Mccarty,26,ABREU E LIMA,36805983274,89260394268603,True,True
America/Recife,Pernambuco,Nordeste,PE,Pamela Stephens,25,ABREU E LIMA,11886300593,11244019369608,True,True
America/Recife,Pernambuco,Nordeste,PE,Kim Adams,28,ABREU E LIMA,21938290399,94643792997560,True,True
America/Recife,Pernambuco,Nordeste,PE,Victoria Macdonald,41,ABREU E LIMA,68457997920,14850896191617,True,True
America/Recife,Pernambuco,Nordeste,PE,Matthew Noble,61,ABREU E LIMA,15188007509,94800282088494,True,True
America/Recife,Pernambuco,Nordeste,PE,William Bryan,22,ABREU E LIMA,2560515342,88762394885176,True,True
America/Recife,Pernambuco,Nordeste,PE,Frank Harris,53,ABREU E LIMA,73183302250,14583694136043,True,True
America/Recife,Pernambuco,Nordeste,PE,Linda Brown,34,ABREU E LIMA,67768295005,53919021847093,True,True
America/Recife,Pernambuco,Nordeste,PE,Sara Burton,69,ABREU E LIMA,88479427990,37201974254323,True,True
America/Recife,Pernambuco,Nordeste,PE,Elizabeth Harrison,41,ABREU E LIMA,46441610809,21917539446609,True,True
America/Recife,Pernambuco,Nordeste,PE,John Reese,49,ABREU E LIMA,87886927109,22237183496479,True,True
America/Recife,Pernambuco,Nordeste,PE,Kristin Brown,29,ABREU E LIMA,31736355660,627044256027,True,True
America/Recife,Pernambuco,Nordeste,PE,Chase Cooper,66,ABREU E LIMA,17944949106,27066238284778,True,True
America/Recife,Pernambuco,Nordeste,PE,Todd James,27,ABREU E LIMA,3652408691,46437378139075,True,True
America/Recife,Pernambuco,Nordeste,PE,Kristen Osborne,36,ABREU E LIMA,82122704918,83547669621235,True,True
America/Recife,Pernambuco,Nordeste,PE,Carrie Simmons,34,ABREU E LIMA,13434894071,73485337007546,True,True
America/Recife,Pernambuco,Nordeste,PE,Shelly Summers,76,ABREU E LIMA,45744688072,53353631215785,True,True
America/Recife,Pernambuco,Nordeste,PE,Michael Gaines,26,ABREU E LIMA,57076352117,55478035480400,True,True
America/Recife,Pernambuco,Nordeste,PE,Charles Carr,60,ABREU E LIMA,14723486640,55921070160880,True,True
America/Recife,Pernambuco,Nordeste,PE,Leah Ho,23,ABREU E LIMA,53321486318,99075823538780,True,True
America/Recife,Pernambuco,Nordeste,PE,Emily Strong,60,ABREU E LIMA,54544108101,30228379565095,True,True
America/Recife,Pernambuco,Nordeste,PE,Mark Orr,40,ABREU E LIMA,83064487078,26577858902577,True,True
America/Recife,Pernambuco,Nordeste,PE,Andrew Hart,44,ABREU E LIMA,38157159385,2067348066300,True,True
America/Recife,Pernambuco,Nordeste,PE,Suzanne Smith,63,ABREU E LIMA,53408061386,45485173710476,True,True
America/Recife,Pernambuco,Nordeste,PE,Nicholas Gonzalez,52,ABREU E LIMA,93113409527,93526631134592,True,True
America/Recife,Pernambuco,Nordeste,PE,Maria Dawson,30,ABREU E LIMA,4671686872,93895965013825,True,True
America/Recife,Pernambuco,Nordeste,PE,Deborah Ali,67,ABREU E LIMA,61364359421,44569307345598,True,True
America/Recife,Pernambuco,Nordeste,PE,Angela Mills,85,ABREU E LIMA,64726858866,31764937263257,True,True
America/Recife,Pernambuco,Nordeste,PE,Kelly Wilson,54,ABREU E LIMA,46960896908,82473252360220,True,True
America/Recife,Pernambuco,Nordeste,PE,Teresa Cowan,42,ABREU E LIMA,31901633322,88663750580506,True,True
America/Recife,Pernambuco,Nordeste,PE,Jacqueline Whitehead,59,ABREU E LIMA,88554475135,79047375481084,True,True
America/Recife,Pernambuco,Nordeste,PE,Michael Perez,19,ABREU E LIMA,55866196956,69208551945820,True,True
